KomKode;Y;X;KmsCellId;NBefPer;Dagbefolk
151;6180350;710450;100M_61803_7104;25;0
151;6180350;710550;100M_61803_7105;32;1
151;6180350;710650;100M_61803_7106;28;0
151;6180350;710750;100M_61803_7107;12;0
151;6180350;710950;100M_61803_7109;27;50
151;6180350;712150;100M_61803_7121;0;15
151;6180350;712550;100M_61803_7125;0;78
151;6180350;712650;100M_61803_7126;96;3
151;6180350;712750;100M_61803_7127;102;0
151;6180350;712850;100M_61803_7128;91;1
151;6180350;712950;100M_61803_7129;113;4
151;6180350;713050;100M_61803_7130;98;1
151;6180350;713150;100M_61803_7131;90;2
151;6180350;713250;100M_61803_7132;95;6
151;6180350;713350;100M_61803_7133;95;0
151;6180350;713450;100M_61803_7134;33;2
151;6180350;713550;100M_61803_7135;126;1
151;6180350;713650;100M_61803_7136;63;20
151;6180350;713750;100M_61803_7137;106;4
151;6180350;713850;100M_61803_7138;174;14
151;6180350;713950;100M_61803_7139;0;45
151;6180350;714050;100M_61803_7140;90;8
151;6180350;714150;100M_61803_7141;72;2
151;6180350;714450;100M_61803_7144;0;547
151;6180350;714650;100M_61803_7146;4;111
163;6180350;715050;100M_61803_7150;0;110
163;6180350;715250;100M_61803_7152;0;19
163;6180350;715350;100M_61803_7153;0;13
163;6180350;715450;100M_61803_7154;0;370
163;6180350;715650;100M_61803_7156;0;22
163;6180350;715750;100M_61803_7157;15;0
163;6180350;715850;100M_61803_7158;77;2
163;6180350;715950;100M_61803_7159;74;0
163;6180350;716050;100M_61803_7160;63;0
163;6180350;716150;100M_61803_7161;120;1
163;6180350;716250;100M_61803_7162;185;12
163;6180350;716350;100M_61803_7163;190;27
163;6180350;716450;100M_61803_7164;207;7
163;6180350;716550;100M_61803_7165;95;34
163;6180350;716650;100M_61803_7166;14;0
163;6180350;716750;100M_61803_7167;45;2
163;6180350;716850;100M_61803_7168;34;4
163;6180350;716950;100M_61803_7169;16;1
159;6180350;717150;100M_61803_7171;17;1
159;6180350;717250;100M_61803_7172;28;20
159;6180350;717350;100M_61803_7173;26;0
159;6180350;717450;100M_61803_7174;49;0
159;6180350;717550;100M_61803_7175;126;7
159;6180350;717650;100M_61803_7176;129;21
159;6180350;717750;100M_61803_7177;186;2
159;6180350;717850;100M_61803_7178;109;4
159;6180350;717950;100M_61803_7179;76;14
159;6180350;718050;100M_61803_7180;103;0
101;6180350;718350;100M_61803_7183;160;3
101;6180350;718550;100M_61803_7185;93;168
101;6180350;718650;100M_61803_7186;63;26
101;6180350;718750;100M_61803_7187;224;2
101;6180350;718850;100M_61803_7188;38;559
101;6180350;719050;100M_61803_7190;178;9
101;6180350;719150;100M_61803_7191;201;3
101;6180350;719250;100M_61803_7192;132;4
101;6180350;719350;100M_61803_7193;0;7
101;6180350;721650;100M_61803_7216;28;26
101;6180350;721750;100M_61803_7217;124;1
101;6180350;721850;100M_61803_7218;160;8
101;6180350;721950;100M_61803_7219;87;11
101;6180350;722050;100M_61803_7220;40;2
101;6180350;722150;100M_61803_7221;41;5
101;6180350;722250;100M_61803_7222;68;2
101;6180350;722350;100M_61803_7223;0;39
101;6180350;722450;100M_61803_7224;58;209
101;6180350;722550;100M_61803_7225;51;0
101;6180350;722650;100M_61803_7226;43;8
101;6180350;722950;100M_61803_7229;0;1
101;6180350;723050;100M_61803_7230;48;3
101;6180350;723150;100M_61803_7231;89;2
101;6180350;723250;100M_61803_7232;81;1
101;6180350;723350;100M_61803_7233;43;10
101;6180350;723450;100M_61803_7234;43;4
101;6180350;723550;100M_61803_7235;12;0
101;6180350;724150;100M_61803_7241;0;40
101;6180350;724350;100M_61803_7243;141;5
101;6180350;724450;100M_61803_7244;83;1
101;6180350;724550;100M_61803_7245;35;0
101;6180350;724650;100M_61803_7246;25;23
101;6180350;724750;100M_61803_7247;94;15
101;6180350;724850;100M_61803_7248;21;1
101;6180350;724950;100M_61803_7249;2;201
101;6180350;725850;100M_61803_7258;0;1
101;6180350;725950;100M_61803_7259;0;30
101;6180350;726050;100M_61803_7260;0;72
101;6180350;726150;100M_61803_7261;0;36
101;6180350;726550;100M_61803_7265;0;47
151;6180450;709550;100M_61804_7095;139;10
151;6180450;709650;100M_61804_7096;223;1
151;6180450;709750;100M_61804_7097;95;0
151;6180450;709850;100M_61804_7098;149;3
151;6180450;709950;100M_61804_7099;47;0
151;6180450;710050;100M_61804_7100;5;0
151;6180450;710150;100M_61804_7101;22;0
151;6180450;710250;100M_61804_7102;18;0
151;6180450;710350;100M_61804_7103;30;1
151;6180450;710450;100M_61804_7104;36;3
151;6180450;710550;100M_61804_7105;37;2
151;6180450;710650;100M_61804_7106;34;0
151;6180450;710750;100M_61804_7107;23;4
151;6180450;710850;100M_61804_7108;69;1
151;6180450;710950;100M_61804_7109;70;0
151;6180450;711050;100M_61804_7110;108;2
151;6180450;711150;100M_61804_7111;77;0
151;6180450;711250;100M_61804_7112;0;38
151;6180450;711350;100M_61804_7113;33;2
151;6180450;711450;100M_61804_7114;47;3
151;6180450;711750;100M_61804_7117;0;135
151;6180450;711850;100M_61804_7118;0;79
151;6180450;711950;100M_61804_7119;0;25
151;6180450;712050;100M_61804_7120;0;157
151;6180450;712150;100M_61804_7121;0;49
151;6180450;712250;100M_61804_7122;0;165
151;6180450;712350;100M_61804_7123;0;14
151;6180450;712450;100M_61804_7124;0;154
151;6180450;712550;100M_61804_7125;0;27
151;6180450;712650;100M_61804_7126;53;4
151;6180450;712750;100M_61804_7127;157;1
151;6180450;712850;100M_61804_7128;166;1
151;6180450;712950;100M_61804_7129;69;4
151;6180450;713050;100M_61804_7130;75;0
151;6180450;713150;100M_61804_7131;84;0
151;6180450;713250;100M_61804_7132;112;8
151;6180450;713350;100M_61804_7133;130;1
151;6180450;713450;100M_61804_7134;98;1
151;6180450;713550;100M_61804_7135;52;0
151;6180450;713650;100M_61804_7136;56;72
151;6180450;713750;100M_61804_7137;0;8
151;6180450;713850;100M_61804_7138;28;0
151;6180450;713950;100M_61804_7139;9;0
151;6180450;714350;100M_61804_7143;3;0
151;6180450;714450;100M_61804_7144;13;0
151;6180450;714550;100M_61804_7145;27;0
151;6180450;714650;100M_61804_7146;24;2
163;6180450;714850;100M_61804_7148;0;104
163;6180450;714950;100M_61804_7149;0;12
163;6180450;715050;100M_61804_7150;0;51
163;6180450;715150;100M_61804_7151;0;2
163;6180450;715250;100M_61804_7152;0;25
163;6180450;715550;100M_61804_7155;79;1
163;6180450;715650;100M_61804_7156;128;3
163;6180450;715750;100M_61804_7157;97;26
163;6180450;715850;100M_61804_7158;113;0
163;6180450;715950;100M_61804_7159;94;2
163;6180450;716050;100M_61804_7160;79;0
163;6180450;716150;100M_61804_7161;85;2
163;6180450;716250;100M_61804_7162;136;3
163;6180450;716350;100M_61804_7163;98;8
163;6180450;716450;100M_61804_7164;47;6
163;6180450;716550;100M_61804_7165;81;2
163;6180450;716650;100M_61804_7166;34;10
163;6180450;716750;100M_61804_7167;30;0
163;6180450;716850;100M_61804_7168;36;2
159;6180450;717150;100M_61804_7171;27;1
159;6180450;717250;100M_61804_7172;34;2
159;6180450;717350;100M_61804_7173;34;0
159;6180450;717450;100M_61804_7174;37;0
159;6180450;717550;100M_61804_7175;28;0
159;6180450;717650;100M_61804_7176;31;4
159;6180450;717750;100M_61804_7177;32;0
159;6180450;717850;100M_61804_7178;51;6
159;6180450;717950;100M_61804_7179;84;27
159;6180450;718050;100M_61804_7180;95;2
159;6180450;718150;100M_61804_7181;120;0
101;6180450;718550;100M_61804_7185;103;7
101;6180450;718650;100M_61804_7186;189;70
101;6180450;718750;100M_61804_7187;97;30
101;6180450;718850;100M_61804_7188;179;4
101;6180450;718950;100M_61804_7189;36;25
101;6180450;719050;100M_61804_7190;209;6
101;6180450;719150;100M_61804_7191;157;1
101;6180450;719250;100M_61804_7192;50;0
101;6180450;721650;100M_61804_7216;26;2
101;6180450;721750;100M_61804_7217;263;7
101;6180450;721850;100M_61804_7218;83;0
101;6180450;721950;100M_61804_7219;33;0
101;6180450;722050;100M_61804_7220;42;0
101;6180450;722150;100M_61804_7221;23;0
101;6180450;722250;100M_61804_7222;34;1
101;6180450;722350;100M_61804_7223;38;764
101;6180450;722550;100M_61804_7225;89;1
101;6180450;722650;100M_61804_7226;0;640
101;6180450;722750;100M_61804_7227;0;14
101;6180450;722850;100M_61804_7228;37;1
101;6180450;722950;100M_61804_7229;49;4
101;6180450;723050;100M_61804_7230;62;0
101;6180450;723150;100M_61804_7231;118;0
101;6180450;723250;100M_61804_7232;137;0
101;6180450;723350;100M_61804_7233;46;33
101;6180450;723450;100M_61804_7234;146;19
101;6180450;723550;100M_61804_7235;81;0
101;6180450;724450;100M_61804_7244;6;18
101;6180450;724550;100M_61804_7245;11;1
101;6180450;724650;100M_61804_7246;90;35
101;6180450;724750;100M_61804_7247;119;5
101;6180450;724850;100M_61804_7248;56;2
101;6180450;724950;100M_61804_7249;23;1
101;6180450;725850;100M_61804_7258;0;98
101;6180450;725950;100M_61804_7259;0;21
101;6180450;726150;100M_61804_7261;0;20
101;6180450;726250;100M_61804_7262;0;104
101;6180450;726350;100M_61804_7263;0;19
151;6180550;709550;100M_61805_7095;97;3
151;6180550;709650;100M_61805_7096;178;1
151;6180550;709750;100M_61805_7097;160;6
151;6180550;709850;100M_61805_7098;172;1
151;6180550;709950;100M_61805_7099;60;0
151;6180550;710150;100M_61805_7101;6;0
151;6180550;710250;100M_61805_7102;40;0
151;6180550;710350;100M_61805_7103;26;1
151;6180550;710450;100M_61805_7104;23;0
151;6180550;710550;100M_61805_7105;34;0
151;6180550;710650;100M_61805_7106;40;1
151;6180550;710750;100M_61805_7107;23;17
151;6180550;710850;100M_61805_7108;72;0
151;6180550;710950;100M_61805_7109;97;3
151;6180550;711150;100M_61805_7111;69;0
151;6180550;711250;100M_61805_7112;136;7
151;6180550;711350;100M_61805_7113;148;4
151;6180550;711450;100M_61805_7114;116;1
151;6180550;711650;100M_61805_7116;0;47
151;6180550;711750;100M_61805_7117;0;1
151;6180550;711850;100M_61805_7118;4;62
151;6180550;711950;100M_61805_7119;12;64
151;6180550;712050;100M_61805_7120;0;22
151;6180550;712150;100M_61805_7121;0;19
151;6180550;712250;100M_61805_7122;0;42
151;6180550;712350;100M_61805_7123;0;58
151;6180550;712450;100M_61805_7124;0;85
151;6180550;712550;100M_61805_7125;0;228
151;6180550;712650;100M_61805_7126;0;15
151;6180550;712750;100M_61805_7127;61;1
151;6180550;712850;100M_61805_7128;110;0
151;6180550;712950;100M_61805_7129;112;2
151;6180550;713050;100M_61805_7130;101;0
151;6180550;713150;100M_61805_7131;97;25
151;6180550;713250;100M_61805_7132;52;1
151;6180550;713350;100M_61805_7133;6;0
151;6180550;713450;100M_61805_7134;8;2
151;6180550;713550;100M_61805_7135;25;12
151;6180550;713650;100M_61805_7136;25;0
151;6180550;713750;100M_61805_7137;11;0
151;6180550;713850;100M_61805_7138;25;9
151;6180550;713950;100M_61805_7139;0;89
151;6180550;714050;100M_61805_7140;10;0
151;6180550;714150;100M_61805_7141;5;0
151;6180550;714250;100M_61805_7142;31;1
151;6180550;714350;100M_61805_7143;36;0
151;6180550;714450;100M_61805_7144;37;1
163;6180550;714850;100M_61805_7148;0;102
163;6180550;714950;100M_61805_7149;0;236
163;6180550;715050;100M_61805_7150;0;100
163;6180550;715250;100M_61805_7152;0;37
163;6180550;715350;100M_61805_7153;13;0
163;6180550;715450;100M_61805_7154;8;4
163;6180550;715650;100M_61805_7156;136;0
163;6180550;715750;100M_61805_7157;151;3
163;6180550;715850;100M_61805_7158;127;9
163;6180550;715950;100M_61805_7159;123;53
163;6180550;716050;100M_61805_7160;3;62
163;6180550;716150;100M_61805_7161;59;59
163;6180550;716250;100M_61805_7162;83;72
163;6180550;716350;100M_61805_7163;2;24
163;6180550;716450;100M_61805_7164;37;0
163;6180550;716550;100M_61805_7165;47;1
163;6180550;716650;100M_61805_7166;26;2
163;6180550;716750;100M_61805_7167;39;0
163;6180550;716850;100M_61805_7168;42;0
159;6180550;717250;100M_61805_7172;20;0
159;6180550;717350;100M_61805_7173;47;15
159;6180550;717450;100M_61805_7174;27;5
159;6180550;717550;100M_61805_7175;48;1
159;6180550;717650;100M_61805_7176;36;0
159;6180550;717750;100M_61805_7177;42;1
159;6180550;717850;100M_61805_7178;36;0
159;6180550;717950;100M_61805_7179;56;0
159;6180550;718050;100M_61805_7180;29;14
159;6180550;718150;100M_61805_7181;75;2
159;6180550;718250;100M_61805_7182;74;0
101;6180550;718550;100M_61805_7185;20;4
101;6180550;718650;100M_61805_7186;162;5
101;6180550;718750;100M_61805_7187;234;3
101;6180550;718850;100M_61805_7188;92;11
101;6180550;718950;100M_61805_7189;118;3
101;6180550;719050;100M_61805_7190;172;6
101;6180550;719150;100M_61805_7191;182;5
159;6180550;720150;100M_61805_7201;27;22
101;6180550;721450;100M_61805_7214;2;0
101;6180550;721650;100M_61805_7216;7;3
101;6180550;721750;100M_61805_7217;120;2
101;6180550;721850;100M_61805_7218;31;6
101;6180550;721950;100M_61805_7219;15;1
101;6180550;722050;100M_61805_7220;26;3
101;6180550;722150;100M_61805_7221;28;1
101;6180550;722250;100M_61805_7222;15;1
101;6180550;722350;100M_61805_7223;77;2
101;6180550;722450;100M_61805_7224;4;1
101;6180550;722550;100M_61805_7225;125;9
101;6180550;722650;100M_61805_7226;131;4
101;6180550;722750;100M_61805_7227;109;7
101;6180550;722850;100M_61805_7228;120;12
101;6180550;722950;100M_61805_7229;122;16
101;6180550;723050;100M_61805_7230;95;185
101;6180550;723150;100M_61805_7231;78;179
101;6180550;723250;100M_61805_7232;175;12
101;6180550;723350;100M_61805_7233;82;30
101;6180550;723450;100M_61805_7234;184;21
101;6180550;723550;100M_61805_7235;156;11
101;6180550;723650;100M_61805_7236;10;0
101;6180550;724450;100M_61805_7244;22;15
101;6180550;724550;100M_61805_7245;18;1
101;6180550;724650;100M_61805_7246;150;18
101;6180550;724750;100M_61805_7247;111;5
101;6180550;724850;100M_61805_7248;44;1
101;6180550;724950;100M_61805_7249;25;2
101;6180550;725950;100M_61805_7259;0;5
101;6180550;726050;100M_61805_7260;0;32
101;6180550;726550;100M_61805_7265;0;2
151;6180650;708750;100M_61806_7087;2;9
151;6180650;708850;100M_61806_7088;0;28
151;6180650;708950;100M_61806_7089;0;38
151;6180650;709550;100M_61806_7095;9;0
151;6180650;709850;100M_61806_7098;0;33
151;6180650;709950;100M_61806_7099;0;718
151;6180650;710150;100M_61806_7101;23;0
151;6180650;710250;100M_61806_7102;22;12
151;6180650;710350;100M_61806_7103;31;3
151;6180650;710450;100M_61806_7104;25;1
151;6180650;710550;100M_61806_7105;44;2
151;6180650;710650;100M_61806_7106;28;0
151;6180650;710750;100M_61806_7107;30;2
151;6180650;710850;100M_61806_7108;29;0
151;6180650;710950;100M_61806_7109;93;0
151;6180650;711150;100M_61806_7111;44;24
151;6180650;711250;100M_61806_7112;57;0
151;6180650;711350;100M_61806_7113;30;0
151;6180650;711450;100M_61806_7114;117;0
151;6180650;711550;100M_61806_7115;70;1
151;6180650;711750;100M_61806_7117;0;28
151;6180650;711850;100M_61806_7118;0;97
151;6180650;711950;100M_61806_7119;0;131
151;6180650;712050;100M_61806_7120;0;46
151;6180650;712150;100M_61806_7121;0;4
151;6180650;713050;100M_61806_7130;0;110
151;6180650;713150;100M_61806_7131;1;7
151;6180650;713250;100M_61806_7132;18;0
151;6180650;713350;100M_61806_7133;35;0
151;6180650;713450;100M_61806_7134;30;1
151;6180650;713550;100M_61806_7135;24;1
151;6180650;713650;100M_61806_7136;33;1
151;6180650;713750;100M_61806_7137;26;1
151;6180650;713850;100M_61806_7138;23;0
151;6180650;713950;100M_61806_7139;15;0
151;6180650;714050;100M_61806_7140;27;10
151;6180650;714150;100M_61806_7141;35;0
151;6180650;714250;100M_61806_7142;30;0
151;6180650;714350;100M_61806_7143;35;1
151;6180650;714450;100M_61806_7144;24;9
163;6180650;714650;100M_61806_7146;0;102
163;6180650;714750;100M_61806_7147;0;64
163;6180650;714850;100M_61806_7148;0;261
163;6180650;714950;100M_61806_7149;0;11
163;6180650;715150;100M_61806_7151;0;114
163;6180650;715250;100M_61806_7152;0;2
163;6180650;715350;100M_61806_7153;65;0
163;6180650;715450;100M_61806_7154;86;1
163;6180650;715550;100M_61806_7155;92;886
163;6180650;715650;100M_61806_7156;120;19
163;6180650;715750;100M_61806_7157;111;1
163;6180650;715850;100M_61806_7158;165;23
163;6180650;715950;100M_61806_7159;30;132
163;6180650;716050;100M_61806_7160;0;9
163;6180650;716150;100M_61806_7161;0;23
163;6180650;716250;100M_61806_7162;33;2
163;6180650;716350;100M_61806_7163;36;0
163;6180650;716450;100M_61806_7164;33;2
163;6180650;716550;100M_61806_7165;39;0
163;6180650;716650;100M_61806_7166;41;4
163;6180650;716750;100M_61806_7167;59;4
159;6180650;717150;100M_61806_7171;8;0
159;6180650;717250;100M_61806_7172;63;7
159;6180650;717350;100M_61806_7173;47;3
159;6180650;717450;100M_61806_7174;26;1
159;6180650;717550;100M_61806_7175;45;5
159;6180650;717650;100M_61806_7176;50;1
159;6180650;717750;100M_61806_7177;37;0
159;6180650;717850;100M_61806_7178;29;7
159;6180650;717950;100M_61806_7179;30;2
159;6180650;718050;100M_61806_7180;40;14
159;6180650;718150;100M_61806_7181;136;119
101;6180650;718650;100M_61806_7186;126;12
101;6180650;718750;100M_61806_7187;213;2
101;6180650;718850;100M_61806_7188;107;1
101;6180650;718950;100M_61806_7189;129;0
101;6180650;719050;100M_61806_7190;185;0
101;6180650;719150;100M_61806_7191;20;0
159;6180650;719850;100M_61806_7198;38;0
159;6180650;719950;100M_61806_7199;41;2
159;6180650;720050;100M_61806_7200;27;0
159;6180650;720150;100M_61806_7201;31;2
159;6180650;720250;100M_61806_7202;24;0
159;6180650;720350;100M_61806_7203;30;1
159;6180650;720450;100M_61806_7204;39;0
159;6180650;720550;100M_61806_7205;34;3
101;6180650;721350;100M_61806_7213;16;1
101;6180650;721450;100M_61806_7214;52;1
101;6180650;721550;100M_61806_7215;5;7
101;6180650;721650;100M_61806_7216;51;7
101;6180650;721750;100M_61806_7217;215;44
101;6180650;721850;100M_61806_7218;79;0
101;6180650;721950;100M_61806_7219;94;1
101;6180650;722050;100M_61806_7220;69;8
101;6180650;722150;100M_61806_7221;205;26
101;6180650;722250;100M_61806_7222;197;6
101;6180650;722350;100M_61806_7223;119;6
101;6180650;722550;100M_61806_7225;34;0
101;6180650;722650;100M_61806_7226;71;0
101;6180650;722750;100M_61806_7227;111;3
101;6180650;722850;100M_61806_7228;116;5
101;6180650;722950;100M_61806_7229;39;7
101;6180650;723050;100M_61806_7230;27;2
101;6180650;723150;100M_61806_7231;31;2
101;6180650;723250;100M_61806_7232;44;0
101;6180650;723350;100M_61806_7233;82;0
101;6180650;723450;100M_61806_7234;135;1
101;6180650;723550;100M_61806_7235;166;1
101;6180650;723650;100M_61806_7236;124;0
101;6180650;724450;100M_61806_7244;38;8
101;6180650;724550;100M_61806_7245;18;15
101;6180650;724650;100M_61806_7246;202;11
101;6180650;724750;100M_61806_7247;65;5
101;6180650;724850;100M_61806_7248;50;3
101;6180650;724950;100M_61806_7249;32;7
101;6180650;726550;100M_61806_7265;0;23
101;6180650;727350;100M_61806_7273;0;22
151;6180750;708650;100M_61807_7086;4;59
151;6180750;708750;100M_61807_7087;1;1
151;6180750;708850;100M_61807_7088;0;24
151;6180750;708950;100M_61807_7089;0;0
151;6180750;709450;100M_61807_7094;47;0
151;6180750;709550;100M_61807_7095;250;10
151;6180750;709650;100M_61807_7096;245;2
151;6180750;709850;100M_61807_7098;0;52
151;6180750;709950;100M_61807_7099;30;55
151;6180750;710050;100M_61807_7100;21;13
151;6180750;710150;100M_61807_7101;21;0
151;6180750;710250;100M_61807_7102;21;0
151;6180750;710350;100M_61807_7103;25;0
151;6180750;710450;100M_61807_7104;17;0
151;6180750;710550;100M_61807_7105;19;0
151;6180750;710650;100M_61807_7106;35;6
151;6180750;710750;100M_61807_7107;33;23
151;6180750;710850;100M_61807_7108;36;3
151;6180750;710950;100M_61807_7109;94;2
151;6180750;711050;100M_61807_7110;0;557
151;6180750;711150;100M_61807_7111;106;22
151;6180750;711250;100M_61807_7112;74;3
151;6180750;711350;100M_61807_7113;83;1
151;6180750;711450;100M_61807_7114;94;1
151;6180750;711550;100M_61807_7115;44;0
151;6180750;712050;100M_61807_7120;0;8
151;6180750;712450;100M_61807_7124;0;0
151;6180750;712550;100M_61807_7125;0;34
151;6180750;712650;100M_61807_7126;0;147
151;6180750;712850;100M_61807_7128;0;42
151;6180750;712950;100M_61807_7129;0;38
151;6180750;713150;100M_61807_7131;13;23
151;6180750;713250;100M_61807_7132;28;0
151;6180750;713350;100M_61807_7133;27;0
151;6180750;713450;100M_61807_7134;32;1
151;6180750;713550;100M_61807_7135;31;0
151;6180750;713650;100M_61807_7136;25;0
151;6180750;713750;100M_61807_7137;31;0
151;6180750;713850;100M_61807_7138;28;1
151;6180750;713950;100M_61807_7139;30;1
151;6180750;714050;100M_61807_7140;18;0
151;6180750;714150;100M_61807_7141;23;2
151;6180750;714250;100M_61807_7142;35;1
151;6180750;714350;100M_61807_7143;24;7
163;6180750;714650;100M_61807_7146;0;38
163;6180750;714750;100M_61807_7147;0;6
163;6180750;714850;100M_61807_7148;0;207
163;6180750;714950;100M_61807_7149;0;106
163;6180750;715050;100M_61807_7150;0;16
163;6180750;715150;100M_61807_7151;0;29
163;6180750;715250;100M_61807_7152;0;30
163;6180750;715350;100M_61807_7153;84;2
163;6180750;715450;100M_61807_7154;52;3
163;6180750;715550;100M_61807_7155;106;1
163;6180750;715650;100M_61807_7156;36;12
163;6180750;715750;100M_61807_7157;109;12
163;6180750;715950;100M_61807_7159;43;143
163;6180750;716050;100M_61807_7160;0;165
163;6180750;716150;100M_61807_7161;83;2
163;6180750;716250;100M_61807_7162;43;0
163;6180750;716350;100M_61807_7163;45;2
163;6180750;716450;100M_61807_7164;20;5
163;6180750;716550;100M_61807_7165;30;2
163;6180750;716650;100M_61807_7166;59;0
163;6180750;716750;100M_61807_7167;58;0
159;6180750;717050;100M_61807_7170;16;0
159;6180750;717150;100M_61807_7171;79;0
159;6180750;717250;100M_61807_7172;86;7
159;6180750;717350;100M_61807_7173;84;0
159;6180750;717450;100M_61807_7174;85;7
159;6180750;717550;100M_61807_7175;125;2
159;6180750;717650;100M_61807_7176;105;0
159;6180750;717750;100M_61807_7177;13;0
159;6180750;717850;100M_61807_7178;4;493
159;6180750;717950;100M_61807_7179;30;0
159;6180750;718050;100M_61807_7180;32;33
159;6180750;718150;100M_61807_7181;131;2
159;6180750;718250;100M_61807_7182;60;4
101;6180750;718750;100M_61807_7187;94;1
101;6180750;718850;100M_61807_7188;92;0
101;6180750;718950;100M_61807_7189;210;2
101;6180750;719050;100M_61807_7190;230;4
101;6180750;719150;100M_61807_7191;0;27
159;6180750;719750;100M_61807_7197;7;4
159;6180750;719850;100M_61807_7198;26;1
159;6180750;719950;100M_61807_7199;28;0
159;6180750;720050;100M_61807_7200;22;1
159;6180750;720150;100M_61807_7201;30;1
159;6180750;720250;100M_61807_7202;29;2
159;6180750;720350;100M_61807_7203;34;0
159;6180750;720450;100M_61807_7204;29;3
159;6180750;720550;100M_61807_7205;28;2
159;6180750;720650;100M_61807_7206;41;1
101;6180750;721250;100M_61807_7212;8;4
101;6180750;721350;100M_61807_7213;40;2
101;6180750;721450;100M_61807_7214;91;2
101;6180750;721550;100M_61807_7215;43;5
101;6180750;721650;100M_61807_7216;66;53
101;6180750;721750;100M_61807_7217;74;5
101;6180750;721850;100M_61807_7218;53;3
101;6180750;721950;100M_61807_7219;71;8
101;6180750;722050;100M_61807_7220;133;6
101;6180750;722150;100M_61807_7221;162;10
101;6180750;722250;100M_61807_7222;210;164
101;6180750;722350;100M_61807_7223;50;0
101;6180750;722550;100M_61807_7225;11;2185
101;6180750;722750;100M_61807_7227;5;0
101;6180750;722850;100M_61807_7228;41;4
101;6180750;722950;100M_61807_7229;48;0
101;6180750;723050;100M_61807_7230;43;3
101;6180750;723150;100M_61807_7231;34;11
101;6180750;723250;100M_61807_7232;18;0
101;6180750;723350;100M_61807_7233;130;14
101;6180750;723450;100M_61807_7234;159;2
101;6180750;723550;100M_61807_7235;144;4
101;6180750;723650;100M_61807_7236;152;1
101;6180750;723750;100M_61807_7237;17;0
101;6180750;724350;100M_61807_7243;22;23
101;6180750;724450;100M_61807_7244;9;74
101;6180750;724550;100M_61807_7245;25;24
101;6180750;724650;100M_61807_7246;156;106
101;6180750;724750;100M_61807_7247;134;3
101;6180750;724850;100M_61807_7248;14;1
101;6180750;724950;100M_61807_7249;38;1
101;6180750;726550;100M_61807_7265;0;13
101;6180750;726750;100M_61807_7267;0;1
101;6180750;726850;100M_61807_7268;0;16
151;6180850;709650;100M_61808_7096;82;0
151;6180850;709750;100M_61808_7097;224;5
151;6180850;709850;100M_61808_7098;371;1
151;6180850;709950;100M_61808_7099;256;1
151;6180850;710050;100M_61808_7100;155;7
151;6180850;710150;100M_61808_7101;106;0
151;6180850;710250;100M_61808_7102;147;3
151;6180850;710350;100M_61808_7103;88;0
151;6180850;710450;100M_61808_7104;71;1
151;6180850;710550;100M_61808_7105;82;8
151;6180850;710650;100M_61808_7106;26;27
151;6180850;710750;100M_61808_7107;81;2
151;6180850;710850;100M_61808_7108;12;0
151;6180850;710950;100M_61808_7109;38;0
151;6180850;711050;100M_61808_7110;91;2
151;6180850;711150;100M_61808_7111;41;1
151;6180850;711250;100M_61808_7112;72;33
151;6180850;711350;100M_61808_7113;39;0
151;6180850;711450;100M_61808_7114;32;0
151;6180850;711550;100M_61808_7115;30;0
151;6180850;711650;100M_61808_7116;9;0
151;6180850;711850;100M_61808_7118;0;213
151;6180850;712050;100M_61808_7120;0;49
151;6180850;713150;100M_61808_7131;0;1814
151;6180850;713250;100M_61808_7132;3;203
151;6180850;713350;100M_61808_7133;21;1
151;6180850;713450;100M_61808_7134;30;0
151;6180850;713550;100M_61808_7135;27;0
151;6180850;713650;100M_61808_7136;30;0
151;6180850;713750;100M_61808_7137;28;12
151;6180850;713850;100M_61808_7138;13;1
151;6180850;713950;100M_61808_7139;31;0
151;6180850;714050;100M_61808_7140;28;5
151;6180850;714150;100M_61808_7141;10;24
151;6180850;714250;100M_61808_7142;20;66
163;6180850;714550;100M_61808_7145;0;7
163;6180850;714650;100M_61808_7146;8;104
163;6180850;714750;100M_61808_7147;27;2
163;6180850;714850;100M_61808_7148;23;3
163;6180850;714950;100M_61808_7149;75;0
163;6180850;715050;100M_61808_7150;22;1
163;6180850;715150;100M_61808_7151;27;0
163;6180850;715250;100M_61808_7152;20;9
163;6180850;715350;100M_61808_7153;36;0
163;6180850;715450;100M_61808_7154;61;1
163;6180850;715550;100M_61808_7155;7;349
163;6180850;715650;100M_61808_7156;104;16
163;6180850;715750;100M_61808_7157;0;43
163;6180850;715850;100M_61808_7158;74;137
163;6180850;715950;100M_61808_7159;16;143
163;6180850;716050;100M_61808_7160;83;4
163;6180850;716150;100M_61808_7161;69;32
163;6180850;716250;100M_61808_7162;18;0
163;6180850;716350;100M_61808_7163;2;0
163;6180850;716450;100M_61808_7164;31;0
163;6180850;716550;100M_61808_7165;25;5
163;6180850;716650;100M_61808_7166;16;0
163;6180850;716750;100M_61808_7167;39;0
159;6180850;717050;100M_61808_7170;47;0
159;6180850;717150;100M_61808_7171;58;2
159;6180850;717250;100M_61808_7172;51;0
159;6180850;717350;100M_61808_7173;40;15
159;6180850;717450;100M_61808_7174;38;0
159;6180850;717550;100M_61808_7175;45;0
159;6180850;717650;100M_61808_7176;81;3
159;6180850;717950;100M_61808_7179;11;10
